arm,path,user,partner,shape,give,receive,give_ids,receive_ids,basis,admit_metric,cons_give,cons_recv,gain_user,gain_partner,killed,first_rule,all_failing_rules,n_failing,unique_kill_rule
B,divergence,Bcork,MangoPatti,2x2,TreVeyon Henderson + Jayden Daniels,A.J. Brown + Josh Allen,12529|11566,5859|4984,divergence,6.8,5621.4,7442.2,1379.6,3139.3,0,,,0,
B,divergence,Bcork,MangoPatti,2x2,TreVeyon Henderson + Jayden Daniels,Christian McCaffrey + Josh Allen,12529|11566,4034|4984,divergence,6.8,5621.4,7132.1,1813.8,1347.1,0,,,0,
B,divergence,Bcork,MangoPatti,2x2,TreVeyon Henderson + Jayden Daniels,Christian McCaffrey + 2027 1st,12529|11566,4034|1312140920132497408_2027_1_4,divergence,4.3,5621.4,5772.0,425.0,2604.7,0,,,0,
B,divergence,Bcork,MangoPatti,2x2,TreVeyon Henderson + Jayden Daniels,Christian McCaffrey + 2028 1st,12529|11566,4034|1312140920132497408_2028_1_4,divergence,4.3,5621.4,5772.0,425.0,2604.7,0,,,0,
B,divergence,Bcork,MangoPatti,2x2,TreVeyon Henderson + Jayden Daniels,James Cook + Parker Washington,12529|11566,8138|9487,divergence,3.3,5621.4,7072.7,2000.3,1560.4,0,,,0,
B,divergence,Bcork,MangoPatti,2x2,TreVeyon Henderson + Jayden Daniels,James Cook + D'Andre Swift,12529|11566,8138|6790,divergence,3.1,5621.4,6978.5,2532.4,1585.5,0,,,0,
B,divergence,Bcork,MangoPatti,2x2,TreVeyon Henderson + Jayden Daniels,Chris Olave + 2027 1st,12529|11566,8144|1312140920132497408_2027_1_4,divergence,4.3,5621.4,6791.2,864.1,2355.9,0,,,0,
B,divergence,Bcork,MangoPatti,2x2,TreVeyon Henderson + Jayden Daniels,Chris Olave + 2028 1st,12529|11566,8144|1312140920132497408_2028_1_4,divergence,4.3,5621.4,6791.2,864.1,2355.9,0,,,0,
B,divergence,Bcork,MangoPatti,2x2,TreVeyon Henderson + Jayden Daniels,Chris Olave + D'Andre Swift,12529|11566,8144|6790,divergence,3.1,5621.4,6210.8,491.4,3998.5,0,,,0,
B,divergence,Bcork,MangoPatti,2x3,TreVeyon Henderson + Jayden Daniels,Christian McCaffrey + 2027 1st + Quentin Johnston,12529|11566,4034|1312140920132497408_2027_1_4|9754,divergence,2.1,5621.4,6655.9,240.4,2356.6,0,,,0,
B,divergence,Bcork,MangoPatti,2x3,TreVeyon Henderson + Jayden Daniels,Christian McCaffrey + 2028 1st + Quentin Johnston,12529|11566,4034|1312140920132497408_2028_1_4|9754,divergence,2.1,5621.4,6655.9,240.4,2356.6,0,,,0,
B,divergence,Bcork,MangoPatti,2x3,TreVeyon Henderson + Jayden Daniels,Christian McCaffrey + Parker Washington + D'Andre Swift,12529|11566,4034|9487|6790,divergence,3.1,5621.4,6622.4,450.7,3868.7,0,,,0,
B,divergence,Bcork,MangoPatti,2x3,TreVeyon Henderson + Jayden Daniels,Josh Allen + 2027 1st + D'Andre Swift,12529|11566,4984|1312140920132497408_2027_1_4|6790,divergence,3.1,5621.4,6731.4,323.8,1633.5,0,,,0,
B,divergence,Bcork,MangoPatti,2x3,TreVeyon Henderson + Jayden Daniels,Josh Allen + 2028 1st + D'Andre Swift,12529|11566,4984|1312140920132497408_2028_1_4|6790,divergence,3.1,5621.4,6731.4,323.8,1633.5,0,,,0,
B,divergence,gdubs10,mattmurf77,1x1,Malik Nabers,Ashton Jeanty,11632,12527,divergence,1548.4,6918.0,7835.2,3938.3,8712.5,0,,,0,
B,divergence,gdubs10,mattmurf77,1x1,Malik Nabers,Jahmyr Gibbs,11632,9221,divergence,993.0,6789.5,8524.0,4943.4,5778.7,0,,,0,
B,divergence,gdubs10,mattmurf77,1x1,Malik Nabers,De'Von Achane,11632,9226,divergence,418.6,6890.4,5637.8,2421.3,7620.6,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Malik Nabers + Jaxson Dart,Ashton Jeanty,11632|12508,12527,divergence,1388.2,8426.9,7851.1,3791.5,10036.1,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Malik Nabers + Jaxson Dart,Jahmyr Gibbs,11632|12508,9221,divergence,993.0,8541.4,8846.6,4796.6,7102.3,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Malik Nabers + Tyler Warren,Jahmyr Gibbs,11632|12518,9221,divergence,993.0,10637.2,8462.4,3994.4,9553.6,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Malik Nabers + 2026 1.09,Ashton Jeanty,11632|1312140920132497408_2026_1_9,12527,divergence,22.2,8723.3,7792.0,2446.2,10057.2,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Malik Nabers + 2026 1.09,Jahmyr Gibbs,11632|1312140920132497408_2026_1_9,9221,divergence,22.2,8842.9,8787.6,3271.7,7123.4,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Malik Nabers + 2028 1st,Ashton Jeanty,11632|1312140920132497408_2028_1_9,12527,divergence,22.2,8723.3,7792.0,2446.2,10057.2,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Malik Nabers + 2028 1st,Jahmyr Gibbs,11632|1312140920132497408_2028_1_9,9221,divergence,22.2,8842.9,8787.6,3271.7,7123.4,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Jaxson Dart + Tyler Warren,Ashton Jeanty,12508|12518,12527,divergence,1295.4,5713.6,7690.5,8064.5,4528.0,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Jaxson Dart + Tyler Warren,De'Von Achane,12508|12518,9226,divergence,418.6,5713.6,5637.8,6461.8,3436.1,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Tyler Warren + 2026 1.09,Ashton Jeanty,12518|1312140920132497408_2026_1_9,12527,divergence,22.2,6085.1,7778.0,6198.6,4551.5,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Tyler Warren + 2026 1.09,Jahmyr Gibbs,12518|1312140920132497408_2026_1_9,9221,divergence,22.2,6085.1,8453.7,7203.7,1617.7,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Tyler Warren + 2026 1.09,De'Von Achane,12518|1312140920132497408_2026_1_9,9226,divergence,22.2,6085.1,5637.8,4595.9,3459.6,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Tyler Warren + 2028 1st,Ashton Jeanty,12518|1312140920132497408_2028_1_9,12527,divergence,22.2,6085.1,7778.0,6198.6,4551.5,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Tyler Warren + 2028 1st,Jahmyr Gibbs,12518|1312140920132497408_2028_1_9,9221,divergence,22.2,6085.1,8453.7,7203.7,1617.7,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,Tyler Warren + 2028 1st,De'Von Achane,12518|1312140920132497408_2028_1_9,9226,divergence,22.2,6085.1,5637.8,4595.9,3459.6,0,,,0,
B,divergence,gdubs10,mattmurf77,2x1,2026 1.09 + 2028 1st,De'Von Achane,1312140920132497408_2026_1_9|1312140920132497408_2028_1_9,9226,divergence,22.2,4234.0,5637.8,3521.2,1125.8,0,,,0,
B,divergence,gdubs10,jonbonjourvi,1x2,Tyler Warren,Trevor Lawrence + 2026 1.05 (from Bcork),12518,7523|1312140920132497408_2026_1_5,divergence,-790.2,4149.6,3835.7,665.5,216.6,0,,,0,
B,divergence,gdubs10,jonbonjourvi,1x2,Tyler Warren,Trevor Lawrence + 2027 1st,12518,7523|1312140920132497408_2027_1_6,divergence,-790.2,4149.6,3835.7,665.5,216.6,0,,,0,
B,divergence,gdubs10,jonbonjourvi,1x2,Tyler Warren,Trevor Lawrence + 2028 1st,12518,7523|1312140920132497408_2028_1_6,divergence,-790.2,4149.6,3835.7,665.5,216.6,0,,,0,
B,divergence,gdubs10,jonbonjourvi,2x3,Tyler Warren + 2026 1.09,Trevor Lawrence + 2026 1.05 (from Bcork) + 2027 1st,12518|1312140920132497408_2026_1_9,7523|1312140920132497408_2026_1_5|1312140920132497408_2027_1_6,divergence,-790.2,6085.1,5952.7,756.8,151.8,0,,,0,
B,divergence,gdubs10,jonbonjourvi,2x3,Tyler Warren + 2026 1.09,Trevor Lawrence + 2026 1.05 (from Bcork) + 2028 1st,12518|1312140920132497408_2026_1_9,7523|1312140920132497408_2026_1_5|1312140920132497408_2028_1_6,divergence,-790.2,6085.1,5952.7,756.8,151.8,0,,,0,
B,divergence,gdubs10,jonbonjourvi,2x3,Tyler Warren + 2026 1.09,Trevor Lawrence + 2027 1st + 2028 1st,12518|1312140920132497408_2026_1_9,7523|1312140920132497408_2027_1_6|1312140920132497408_2028_1_6,divergence,-790.2,6085.1,5952.7,756.8,151.8,0,,,0,
B,divergence,gdubs10,jonbonjourvi,2x3,Tyler Warren + 2028 1st,Trevor Lawrence + 2026 1.05 (from Bcork) + 2027 1st,12518|1312140920132497408_2028_1_9,7523|1312140920132497408_2026_1_5|1312140920132497408_2027_1_6,divergence,-790.2,6085.1,5952.7,756.8,151.8,0,,,0,
B,divergence,gdubs10,jonbonjourvi,2x3,Tyler Warren + 2028 1st,Trevor Lawrence + 2026 1.05 (from Bcork) + 2028 1st,12518|1312140920132497408_2028_1_9,7523|1312140920132497408_2026_1_5|1312140920132497408_2028_1_6,divergence,-790.2,6085.1,5952.7,756.8,151.8,0,,,0,
B,divergence,gdubs10,jonbonjourvi,2x3,Tyler Warren + 2028 1st,Trevor Lawrence + 2027 1st + 2028 1st,12518|1312140920132497408_2028_1_9,7523|1312140920132497408_2027_1_6|1312140920132497408_2028_1_6,divergence,-790.2,6085.1,5952.7,756.8,151.8,0,,,0,
B,divergence,gdubs10,jonbonjourvi,2x3,Tyler Warren + Kyle Pitts,Trevor Lawrence + Isaiah Likely + 2026 1.05 (from Bcork),12518|7553,7523|8131|1312140920132497408_2026_1_5,divergence,-790.2,6190.7,4892.9,506.8,1209.0,0,,,0,
B,divergence,gdubs10,jonbonjourvi,2x3,Tyler Warren + Kyle Pitts,Trevor Lawrence + Isaiah Likely + 2027 1st,12518|7553,7523|8131|1312140920132497408_2027_1_6,divergence,-790.2,6190.7,4892.9,506.8,1209.0,0,,,0,
B,divergence,gdubs10,jonbonjourvi,2x3,Tyler Warren + Kyle Pitts,Trevor Lawrence + Isaiah Likely + 2028 1st,12518|7553,7523|8131|1312140920132497408_2028_1_6,divergence,-790.2,6190.7,4892.9,506.8,1209.0,0,,,0,
B,divergence,gdubs10,jonbonjourvi,2x2,Kyle Pitts + Zach Charbonnet,RJ Harvey + Trevor Lawrence,7553|9753,12489|7523,divergence,-561.4,2947.9,2689.5,114.2,278.4,0,,,0,
B,divergence,gdubs10,jonbonjourvi,3x3,2026 1.09 + Kyle Pitts + Zach Charbonnet,RJ Harvey + Trevor Lawrence + 2026 1.05 (from Bcork),1312140920132497408_2026_1_9|7553|9753,12489|7523|1312140920132497408_2026_1_5,divergence,-790.2,5050.0,4740.9,122.5,279.7,0,,,0,
B,divergence,gdubs10,jonbonjourvi,3x3,2026 1.09 + Kyle Pitts + Zach Charbonnet,RJ Harvey + Trevor Lawrence + 2027 1st,1312140920132497408_2026_1_9|7553|9753,12489|7523|1312140920132497408_2027_1_6,divergence,-790.2,5050.0,4740.9,122.5,279.7,0,,,0,
B,divergence,gdubs10,jonbonjourvi,3x3,2026 1.09 + Kyle Pitts + Zach Charbonnet,RJ Harvey + Trevor Lawrence + 2028 1st,1312140920132497408_2026_1_9|7553|9753,12489|7523|1312140920132497408_2028_1_6,divergence,-790.2,5050.0,4740.9,122.5,279.7,0,,,0,
B,divergence,gdubs10,jonbonjourvi,3x3,2028 1st + Kyle Pitts + Zach Charbonnet,RJ Harvey + Trevor Lawrence + 2026 1.05 (from Bcork),1312140920132497408_2028_1_9|7553|9753,12489|7523|1312140920132497408_2026_1_5,divergence,-790.2,5050.0,4740.9,122.5,279.7,0,,,0,
B,divergence,gdubs10,jonbonjourvi,3x3,2028 1st + Kyle Pitts + Zach Charbonnet,RJ Harvey + Trevor Lawrence + 2027 1st,1312140920132497408_2028_1_9|7553|9753,12489|7523|1312140920132497408_2027_1_6,divergence,-790.2,5050.0,4740.9,122.5,279.7,0,,,0,
B,divergence,gdubs10,jonbonjourvi,3x3,2028 1st + Kyle Pitts + Zach Charbonnet,RJ Harvey + Trevor Lawrence + 2028 1st,1312140920132497408_2028_1_9|7553|9753,12489|7523|1312140920132497408_2028_1_6,divergence,-790.2,5050.0,4740.9,122.5,279.7,0,,,0,
B,divergence,gdubs10,MangoPatti,1x1,Tyler Warren,Josh Allen,12518,4984,divergence,842.1,4149.6,3375.4,2102.6,1628.5,0,,,0,
B,divergence,gdubs10,MangoPatti,1x1,Tyler Warren,Chris Olave,12518,8144,divergence,618.0,4149.6,4891.5,2279.3,2012.3,0,,,0,
B,divergence,gdubs10,MangoPatti,1x2,Tyler Warren,Josh Allen + Parker Washington,12518,4984|9487,divergence,122.4,4149.6,4847.8,2107.4,1232.6,0,,,0,
B,divergence,gdubs10,MangoPatti,1x2,Malik Nabers,Josh Allen + Chris Olave,11632,4984|8144,divergence,616.7,6779.3,8095.4,779.0,769.0,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Tyler Warren + Malik Nabers,Josh Allen + Chris Olave,12518|11632,4984|8144,divergence,616.7,10647.7,8095.4,255.0,5095.4,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Tyler Warren + Malik Nabers,Josh Allen + CeeDee Lamb,12518|11632,4984|6786,divergence,150.9,10907.8,10436.1,1030.0,3717.0,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Tyler Warren + Malik Nabers,Chris Olave + CeeDee Lamb,12518|11632,8144|6786,divergence,150.9,10848.6,11964.0,1223.6,4107.5,0,,,0,
B,divergence,gdubs10,MangoPatti,2x3,Tyler Warren + Malik Nabers,Josh Allen + Chris Olave + Parker Washington,12518|11632,4984|8144|9487,divergence,122.4,10869.3,9510.8,258.2,4699.5,0,,,0,
B,divergence,gdubs10,MangoPatti,2x3,Tyler Warren + Malik Nabers,Josh Allen + CeeDee Lamb + Parker Washington,12518|11632,4984|6786|9487,divergence,122.4,10838.3,11734.8,1026.5,3419.3,0,,,0,
B,divergence,gdubs10,MangoPatti,2x1,Tyler Warren + Jaxson Dart,Chris Olave,12518|12508,8144,divergence,615.9,5713.6,4891.5,2119.5,3313.5,0,,,0,
B,divergence,gdubs10,MangoPatti,2x1,Tyler Warren + Jaxson Dart,CeeDee Lamb,12518|12508,6786,divergence,150.9,5713.6,7231.4,2996.6,1830.5,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Tyler Warren + Jaxson Dart,Josh Allen + Parker Washington,12518|12508,4984|9487,divergence,122.4,5713.6,4847.8,2372.6,2958.8,0,,,0,
B,divergence,gdubs10,MangoPatti,2x1,Tyler Warren + Derrick Henry,Chris Olave,12518|3198,8144,divergence,277.3,5696.3,4891.5,1262.1,2180.7,0,,,0,
B,divergence,gdubs10,MangoPatti,2x1,Tyler Warren + Derrick Henry,CeeDee Lamb,12518|3198,6786,divergence,150.9,5696.3,7227.7,2139.2,697.7,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Tyler Warren + Derrick Henry,Josh Allen + Parker Washington,12518|3198,4984|9487,divergence,122.4,5696.3,4847.8,1515.2,1826.0,0,,,0,
B,divergence,gdubs10,MangoPatti,2x1,Tyler Warren + Tee Higgins,CeeDee Lamb,12518|6801,6786,divergence,3.2,7377.4,7311.9,2175.2,984.2,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Tyler Warren + Tee Higgins,Chris Olave + Parker Washington,12518|6801,8144|9487,divergence,3.2,7377.4,6306.9,1726.2,2492.9,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Tyler Warren + Tee Higgins,CeeDee Lamb + Parker Washington,12518|6801,6786|9487,divergence,3.2,7377.4,8635.6,2596.7,1020.6,0,,,0,
B,divergence,gdubs10,MangoPatti,2x1,Tyler Warren + 2026 1.09,Chris Olave,12518|1312140920132497408_2026_1_9,8144,divergence,2.0,6085.1,4891.5,253.6,3482.0,0,,,0,
B,divergence,gdubs10,MangoPatti,2x1,Tyler Warren + 2026 1.09,CeeDee Lamb,12518|1312140920132497408_2026_1_9,6786,divergence,2.0,6085.1,7306.6,1130.7,1999.0,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Tyler Warren + 2026 1.09,Josh Allen + Chris Olave,12518|1312140920132497408_2026_1_9,4984|8144,divergence,2.0,6085.1,8095.4,3464.3,576.3,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Tyler Warren + 2026 1.09,Josh Allen + Parker Washington,12518|1312140920132497408_2026_1_9,4984|9487,divergence,2.0,6085.1,4847.8,506.7,3127.3,0,,,0,
B,divergence,gdubs10,MangoPatti,2x1,Tyler Warren + 2028 1st,Chris Olave,12518|1312140920132497408_2028_1_9,8144,divergence,2.0,6085.1,4891.5,253.6,3482.0,0,,,0,
B,divergence,gdubs10,MangoPatti,2x1,Tyler Warren + 2028 1st,CeeDee Lamb,12518|1312140920132497408_2028_1_9,6786,divergence,2.0,6085.1,7306.6,1130.7,1999.0,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Tyler Warren + 2028 1st,Josh Allen + Chris Olave,12518|1312140920132497408_2028_1_9,4984|8144,divergence,2.0,6085.1,8095.4,3464.3,576.3,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Tyler Warren + 2028 1st,Josh Allen + Parker Washington,12518|1312140920132497408_2028_1_9,4984|9487,divergence,2.0,6085.1,4847.8,506.7,3127.3,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Malik Nabers + Jaxson Dart,Josh Allen + Chris Olave,11632|12508,4984|8144,divergence,615.9,8549.6,8095.4,1057.2,2125.9,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Malik Nabers + Jaxson Dart,Josh Allen + CeeDee Lamb,11632|12508,4984|6786,divergence,150.9,8304.6,10224.7,1832.2,990.6,0,,,0,
B,divergence,gdubs10,MangoPatti,2x3,Malik Nabers + Jaxson Dart,Josh Allen + Chris Olave + Parker Washington,11632|12508,4984|8144|9487,divergence,122.4,8348.7,9510.8,1060.4,1830.3,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Malik Nabers + Tee Higgins,Josh Allen + Chris Olave,11632|6801,4984|8144,divergence,3.2,9900.4,8095.4,375.5,1456.2,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Malik Nabers + Tee Higgins,Josh Allen + CeeDee Lamb,11632|6801,4984|6786,divergence,3.2,10063.2,10442.5,1150.5,236.6,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Malik Nabers + Tee Higgins,Chris Olave + CeeDee Lamb,11632|6801,8144|6786,divergence,3.2,9902.5,11863.9,1344.1,654.7,0,,,0,
B,divergence,gdubs10,MangoPatti,2x3,Malik Nabers + Tee Higgins,Josh Allen + Chris Olave + Parker Washington,11632|6801,4984|8144|9487,divergence,3.2,10100.1,9510.8,378.7,1150.2,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Malik Nabers + 2026 1.09,Josh Allen + CeeDee Lamb,11632|1312140920132497408_2026_1_9,4984|6786,divergence,2.0,8708.3,10282.6,100.1,1129.8,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Malik Nabers + 2028 1st,Josh Allen + CeeDee Lamb,11632|1312140920132497408_2028_1_9,4984|6786,divergence,2.0,8708.3,10282.6,100.1,1129.8,0,,,0,
B,divergence,gdubs10,MangoPatti,2x1,Jaxson Dart + 2026 1.09,Josh Allen,12508|1312140920132497408_2026_1_9,4984,divergence,2.0,3817.2,3375.4,965.8,230.8,0,,,0,
B,divergence,gdubs10,MangoPatti,2x1,Jaxson Dart + 2026 1.09,Chris Olave,12508|1312140920132497408_2026_1_9,8144,divergence,2.0,3817.2,4891.5,1142.5,614.6,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Jaxson Dart + 2026 1.09,Josh Allen + Parker Washington,12508|1312140920132497408_2026_1_9,4984|9487,divergence,2.0,3817.2,4847.8,1395.6,259.9,0,,,0,
B,divergence,gdubs10,MangoPatti,2x1,Jaxson Dart + 2028 1st,Josh Allen,12508|1312140920132497408_2028_1_9,4984,divergence,2.0,3817.2,3375.4,965.8,230.8,0,,,0,
B,divergence,gdubs10,MangoPatti,2x1,Jaxson Dart + 2028 1st,Chris Olave,12508|1312140920132497408_2028_1_9,8144,divergence,2.0,3817.2,4891.5,1142.5,614.6,0,,,0,
B,divergence,gdubs10,MangoPatti,2x2,Jaxson Dart + 2028 1st,Josh Allen + Parker Washington,12508|1312140920132497408_2028_1_9,4984|9487,divergence,2.0,3817.2,4847.8,1395.6,259.9,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Malik Nabers + Jaxson Dart,Josh Allen + CeeDee Lamb,12518|11632|12508,4984|6786,divergence,150.9,12224.2,10248.6,883.2,4947.2,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Malik Nabers + Jaxson Dart,Chris Olave + CeeDee Lamb,12518|11632|12508,8144|6786,divergence,150.9,12387.9,12010.7,1076.8,5361.7,0,,,0,
B,divergence,gdubs10,MangoPatti,3x3,Tyler Warren + Malik Nabers + Jaxson Dart,Josh Allen + Chris Olave + CeeDee Lamb,12518|11632|12508,4984|8144|6786,divergence,150.9,12221.4,14908.7,4185.4,2802.3,0,,,0,
B,divergence,gdubs10,MangoPatti,3x3,Tyler Warren + Malik Nabers + Jaxson Dart,Josh Allen + Chris Olave + Parker Washington,12518|11632|12508,4984|8144|9487,divergence,122.4,12179.4,9510.8,536.4,6378.7,0,,,0,
B,divergence,gdubs10,MangoPatti,3x3,Tyler Warren + Malik Nabers + Jaxson Dart,Josh Allen + CeeDee Lamb + Parker Washington,12518|11632|12508,4984|6786|9487,divergence,122.4,12397.8,11802.7,1304.7,4983.5,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Malik Nabers + Tee Higgins,Chris Olave + CeeDee Lamb,12518|11632|6801,8144|6786,divergence,3.2,13798.1,11862.7,395.1,4543.7,0,,,0,
B,divergence,gdubs10,MangoPatti,3x3,Tyler Warren + Malik Nabers + Tee Higgins,Josh Allen + Chris Olave + CeeDee Lamb,12518|11632|6801,4984|8144|6786,divergence,3.2,13916.2,15059.7,3503.7,2071.5,0,,,0,
B,divergence,gdubs10,MangoPatti,3x3,Tyler Warren + Malik Nabers + Tee Higgins,Josh Allen + CeeDee Lamb + Parker Washington,12518|11632|6801,4984|6786|9487,divergence,3.2,13809.2,11656.0,623.0,4165.5,0,,,0,
B,divergence,gdubs10,MangoPatti,3x3,Tyler Warren + Malik Nabers + Tee Higgins,Chris Olave + CeeDee Lamb + Parker Washington,12518|11632|6801,8144|6786|9487,divergence,3.2,13949.3,13393.2,816.6,4580.0,0,,,0,
B,divergence,gdubs10,MangoPatti,3x3,Tyler Warren + Malik Nabers + 2026 1.09,Josh Allen + Chris Olave + CeeDee Lamb,12518|11632|1312140920132497408_2026_1_9,4984|8144|6786,divergence,2.0,12606.6,14947.2,2453.3,2947.9,0,,,0,
B,divergence,gdubs10,MangoPatti,3x3,Tyler Warren + Malik Nabers + 2028 1st,Josh Allen + Chris Olave + CeeDee Lamb,12518|11632|1312140920132497408_2028_1_9,4984|8144|6786,divergence,2.0,12606.6,14947.2,2453.3,2947.9,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Jaxson Dart + Derrick Henry,Josh Allen + Chris Olave,12518|12508|3198,4984|8144,divergence,277.3,7260.3,8095.4,4313.0,576.2,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Jaxson Dart + Tee Higgins,Josh Allen + Chris Olave,12518|12508|6801,4984|8144,divergence,3.2,8941.4,8095.4,4349.0,862.6,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Jaxson Dart + Tee Higgins,CeeDee Lamb + Parker Washington,12518|12508|6801,6786|9487,divergence,3.2,8941.4,8686.2,2436.9,2321.7,0,,,0,
B,divergence,gdubs10,MangoPatti,3x3,Tyler Warren + Jaxson Dart + Tee Higgins,Josh Allen + Chris Olave + Parker Washington,12518|12508|6801,4984|8144|9487,divergence,3.2,8941.4,9510.8,4777.2,891.7,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Jaxson Dart + 2026 1.09,Josh Allen + Chris Olave,12518|12508|1312140920132497408_2026_1_9,4984|8144,divergence,2.0,7649.1,8095.4,3310.9,1877.4,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Jaxson Dart + 2026 1.09,Josh Allen + CeeDee Lamb,12518|12508|1312140920132497408_2026_1_9,4984|6786,divergence,2.0,7649.1,10179.4,4085.9,475.0,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Jaxson Dart + 2028 1st,Josh Allen + Chris Olave,12518|12508|1312140920132497408_2028_1_9,4984|8144,divergence,2.0,7649.1,8095.4,3310.9,1877.4,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Jaxson Dart + 2028 1st,Josh Allen + CeeDee Lamb,12518|12508|1312140920132497408_2028_1_9,4984|6786,divergence,2.0,7649.1,10179.4,4085.9,475.0,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Derrick Henry + Tee Higgins,CeeDee Lamb + Parker Washington,12518|3198|6801,6786|9487,divergence,3.2,8924.2,8688.5,1579.5,1189.0,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Derrick Henry + 2026 1.09,Josh Allen + Chris Olave,12518|3198|1312140920132497408_2026_1_9,4984|8144,divergence,2.0,7631.8,8095.4,2526.2,744.7,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Derrick Henry + 2028 1st,Josh Allen + Chris Olave,12518|3198|1312140920132497408_2028_1_9,4984|8144,divergence,2.0,7631.8,8095.4,2526.2,744.7,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Tee Higgins + 2026 1.09,Josh Allen + Chris Olave,12518|6801|1312140920132497408_2026_1_9,4984|8144,divergence,2.0,9312.9,8095.4,2558.5,1031.1,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Tee Higgins + 2026 1.09,CeeDee Lamb + Parker Washington,12518|6801|1312140920132497408_2026_1_9,6786|9487,divergence,2.0,9312.9,8638.5,646.4,2490.2,0,,,0,
B,divergence,gdubs10,MangoPatti,3x3,Tyler Warren + Tee Higgins + 2026 1.09,Josh Allen + Chris Olave + Parker Washington,12518|6801|1312140920132497408_2026_1_9,4984|8144|9487,divergence,2.0,9312.9,9510.8,2986.7,1060.2,0,,,0,
B,divergence,gdubs10,MangoPatti,3x2,Tyler Warren + Tee Higgins + 2028 1st,Josh Allen + Chris Olave,12518|6801|1312140920132497408_2028_1_9,4984|8144,divergence,2.0,9312.9,8095.4,2558.5,1031.1,0,,,0,
